Checked,Name,Formula,Annotation Source: Predicted Compositions,Annotation Source: mzCloud Search,Annotation Source: ChemSpider Search,Annotation Source: MassList Match,Molecular Weight,RT [min],Area (Max.),# ChemSpider Results,# mzCloud Results,mzCloud Best Match,Mass List Match: Endogenous Metabolites database 4400 compounds,Mass List Match: Extractables and Leachables HRAM Compound Database,mzCloud Best Sim. Match,Group Area: Neg_1,Group Area: Neg_2,Group Area: Neg_3,Group Area: Neg_4,Group Area: Neg_5,Group Area: Neg_6,Group Area: Neg_Pool,Group CV [%]: Neg_1,Group CV [%]: Neg_2,Group CV [%]: Neg_3,Group CV [%]: Neg_4,Group CV [%]: Neg_5,Group CV [%]: Neg_6,Group CV [%]: Neg_Pool,Ratio: (Neg_1) / (Neg_Pool),Ratio: (Neg_2) / (Neg_Pool),Ratio: (Neg_3) / (Neg_Pool),Ratio: (Neg_4) / (Neg_Pool),Ratio: (Neg_5) / (Neg_Pool),Ratio: (Neg_6) / (Neg_Pool),Ratio: (Neg_2) / (Neg_1),Ratio: (Neg_3) / (Neg_1),Ratio: (Neg_4) / (Neg_1),Ratio: (Neg_5) / (Neg_1),Ratio: (Neg_6) / (Neg_1),Ratio: (Neg_3) / (Neg_2),Ratio: (Neg_4) / (Neg_2),Ratio: (Neg_5) / (Neg_2),Ratio: (Neg_6) / (Neg_2),Ratio: (Neg_4) / (Neg_3),Ratio: (Neg_5) / (Neg_3),Ratio: (Neg_6) / (Neg_3),Ratio: (Neg_5) / (Neg_4),Ratio: (Neg_6) / (Neg_4),Ratio: (Neg_6) / (Neg_5),Log2 Fold Change: (Neg_1) / (Neg_Pool),Log2 Fold Change: (Neg_2) / (Neg_Pool),Log2 Fold Change: (Neg_3) / (Neg_Pool),Log2 Fold Change: (Neg_4) / (Neg_Pool),Log2 Fold Change: (Neg_5) / (Neg_Pool),Log2 Fold Change: (Neg_6) / (Neg_Pool),Log2 Fold Change: (Neg_2) / (Neg_1),Log2 Fold Change: (Neg_3) / (Neg_1),Log2 Fold Change: (Neg_4) / (Neg_1),Log2 Fold Change: (Neg_5) / (Neg_1),Log2 Fold Change: (Neg_6) / (Neg_1),Log2 Fold Change: (Neg_3) / (Neg_2),Log2 Fold Change: (Neg_4) / (Neg_2),Log2 Fold Change: (Neg_5) / (Neg_2),Log2 Fold Change: (Neg_6) / (Neg_2),Log2 Fold Change: (Neg_4) / (Neg_3),Log2 Fold Change: (Neg_5) / (Neg_3),Log2 Fold Change: (Neg_6) / (Neg_3),Log2 Fold Change: (Neg_5) / (Neg_4),Log2 Fold Change: (Neg_6) / (Neg_4),Log2 Fold Change: (Neg_6) / (Neg_5),P-value: (Neg_1) / (Neg_Pool),P-value: (Neg_2) / (Neg_Pool),P-value: (Neg_3) / (Neg_Pool),P-value: (Neg_4) / (Neg_Pool),P-value: (Neg_5) / (Neg_Pool),P-value: (Neg_6) / (Neg_Pool),P-value: (Neg_2) / (Neg_1),P-value: (Neg_3) / (Neg_1),P-value: (Neg_4) / (Neg_1),P-value: (Neg_5) / (Neg_1),P-value: (Neg_6) / (Neg_1),P-value: (Neg_3) / (Neg_2),P-value: (Neg_4) / (Neg_2),P-value: (Neg_5) / (Neg_2),P-value: (Neg_6) / (Neg_2),P-value: (Neg_4) / (Neg_3),P-value: (Neg_5) / (Neg_3),P-value: (Neg_6) / (Neg_3),P-value: (Neg_5) / (Neg_4),P-value: (Neg_6) / (Neg_4),P-value: (Neg_6) / (Neg_5),Adj. P-value: (Neg_1) / (Neg_Pool),Adj. P-value: (Neg_2) / (Neg_Pool),Adj. P-value: (Neg_3) / (Neg_Pool),Adj. P-value: (Neg_4) / (Neg_Pool),Adj. P-value: (Neg_5) / (Neg_Pool),Adj. P-value: (Neg_6) / (Neg_Pool),Adj. P-value: (Neg_2) / (Neg_1),Adj. P-value: (Neg_3) / (Neg_1),Adj. P-value: (Neg_4) / (Neg_1),Adj. P-value: (Neg_5) / (Neg_1),Adj. P-value: (Neg_6) / (Neg_1),Adj. P-value: (Neg_3) / (Neg_2),Adj. P-value: (Neg_4) / (Neg_2),Adj. P-value: (Neg_5) / (Neg_2),Adj. P-value: (Neg_6) / (Neg_2),Adj. P-value: (Neg_4) / (Neg_3),Adj. P-value: (Neg_5) / (Neg_3),Adj. P-value: (Neg_6) / (Neg_3),Adj. P-value: (Neg_5) / (Neg_4),Adj. P-value: (Neg_6) / (Neg_4),Adj. P-value: (Neg_6) / (Neg_5)
FALSE,L-(-)-Arabitol,C5 H12 O5,Full match,Full match,Full match,Full match,152.06865,0.569,64101.16932,8,3,73.7,Multiple matches found,No matches found,,37735.57116,50809.60034,60357.32944,74081.21263,16019.14642,53416.67022,57097.48692,4.821669059,8.341896234,4.715302594,9.949700919,13.83189307,1.460280294,6.690873314,0.661,0.89,1.057,1.297,0.281,0.936,1.346,1.599,1.963,0.425,1.416,1.188,1.458,0.315,1.051,1.227,0.265,0.885,0.216,0.721,3.335,-0.6,-0.17,0.08,0.38,-1.83,-0.1,0.43,0.68,0.97,-1.24,0.5,0.25,0.54,-1.67,0.07,0.3,-1.91,-0.18,-2.21,-0.47,1.74,7.38E-07,0.697127776,0.884151029,0.000200136,4.41E-14,0.714578561,0.000337221,2.68E-06,3.86E-09,6.67E-11,0.000319341,0.31517043,0.000138223,1.39E-13,1,0.022185256,5.50E-14,0.326702183,4.43E-14,0.00014586,1.36E-13,3.54E-06,1,1,0.000677383,1.26E-13,1,0.001007498,1.04E-05,1.89E-08,1.65E-10,0.00086832,0.500139306,0.000420059,4.69E-13,1,0.066693563,1.59E-13,0.745867249,1.51E-13,0.000483536,3.58E-13
FALSE,L-Histidine,C6 H9 N3 O2,Full match,Full match,Full match,Full match,155.06966,0.466,305436.6657,22,1,83.3,Multiple matches found,No matches found,,129801.2949,169764.2503,259808.1809,191431.8256,5110.213807,330208.8274,208405.0064,5.83047662,0.184344428,1.209104736,6.641546737,15.05387766,7.811330278,5.95903834,0.623,0.815,1.247,0.919,0.025,1.584,1.308,2.002,1.475,0.039,2.544,1.53,1.128,0.03,1.945,0.737,0.02,1.271,0.027,1.725,64.617,-0.68,-0.3,0.32,-0.12,-5.35,0.66,0.39,1,0.56,-4.67,1.35,0.61,0.17,-5.05,0.96,-0.44,-5.67,0.35,-5.23,0.79,6.01,1.60E-08,0.003490232,0.002395848,0.317986469,4.36E-14,3.30E-08,0.001368041,1.06E-09,2.50E-05,4.36E-14,3.19E-12,6.15E-06,0.569201856,4.36E-14,2.21E-09,0.000301075,4.36E-14,0.004057219,4.36E-14,4.26E-08,4.36E-14,9.53E-08,0.008937949,0.007529807,0.603550789,1.26E-13,2.16E-07,0.003740858,6.51E-09,7.62E-05,1.77E-13,2.27E-11,2.13E-05,0.92758821,1.83E-13,1.23E-08,0.00119443,1.43E-13,0.013732126,1.51E-13,2.43E-07,1.45E-13
TRUE,L-Threonicacid,C4 H8 O5,Full match,Not the top hit,Partial match,Full match,136.0374,0.608,127532.0263,4,26,,Single match found,No matches found,77.1,83531.81198,33979.58942,97317.70664,99149.68149,8886.588973,105601.5263,61379.31494,20.72397226,16.17703589,19.37738093,22.36372916,3.560973055,19.4475968,11.35277835,1.361,0.554,1.586,1.615,0.145,1.72,0.407,1.165,1.187,0.106,1.264,2.864,2.918,0.262,3.108,1.019,0.091,1.085,0.09,1.065,11.883,0.44,-0.85,0.66,0.69,-2.79,0.78,-1.3,0.22,0.25,-3.23,0.34,1.52,1.54,-1.93,1.64,0.03,-3.45,0.12,-3.48,0.09,3.57,0.39049156,4.04E-05,0.006214027,0.002729035,1.44E-13,0.000378493,1.56E-05,0.623792789,0.448734381,1.16E-12,0.15035929,5.01E-07,2.88E-07,1.38E-08,8.01E-08,0.999936778,1.99E-13,0.951074934,1.56E-13,0.991321273,9.76E-14,0.682302943,0.000124471,0.018338958,0.007379067,3.47E-13,0.001442447,5.75E-05,0.986652647,0.775669429,3.41E-12,0.291095585,2.07E-06,1.31E-06,3.12E-08,3.77E-07,1,5.10E-13,1,4.32E-13,1,2.61E-13
FALSE,L-Tyrosine,C9 H11 N O3,Full match,Full match,Full match,Full match,181.0742,0.936,77320.14147,45,3,70.9,Multiple matches found,No matches found,61.9,21597.68263,18030.9304,33294.83002,78157.30138,7133.030074,34070.45786,36480.81052,19.71265037,27.53493236,12.69725494,16.71176242,19.72933857,14.90995803,2.561676241,0.592,0.494,0.913,2.142,0.196,0.934,0.835,1.542,3.619,0.33,1.578,1.847,4.335,0.396,1.89,2.347,0.214,1.023,0.091,0.436,4.776,-0.76,-1.02,-0.13,1.1,-2.35,-0.1,-0.26,0.62,1.86,-1.6,0.66,0.88,2.12,-1.34,0.92,1.23,-2.22,0.03,-3.45,-1.2,2.26,0.000430619,5.30E-05,0.990405145,1.40E-07,2.55E-12,0.999999972,0.98683917,0.016830731,1.94E-09,1.59E-07,0.005372264,0.003063212,6.15E-10,6.62E-07,0.000955502,1.44E-06,3.43E-10,0.998431712,6.76E-14,4.01E-06,1.66E-10,0.001380263,0.000160342,1,7.81E-07,5.37E-12,1,1,0.03753951,1.03E-08,3.12E-07,0.01221223,0.008227178,4.13E-09,1.31E-06,0.002583593,8.00E-06,7.22E-10,1,2.06E-13,1.80E-05,3.48E-10
FALSE,Maleamate,C4 H5 N O3,Full match,Invalid mass,Partial match,Full match,115.02694,0.524,614168.2038,5,23,,Single match found,No matches found,89.9,411135.6091,338002.495,615220.7772,495244.9504,80602.65925,276673.9116,457232.8643,1.554862525,10.99194881,9.096779393,7.427574971,2.494998665,5.349433292,8.458152444,0.899,0.739,1.346,1.083,0.176,0.605,0.822,1.496,1.205,0.196,0.673,1.82,1.465,0.238,0.819,0.805,0.131,0.45,0.163,0.559,3.433,-0.15,-0.44,0.43,0.12,-2.5,-0.72,-0.28,0.58,0.27,-2.35,-0.57,0.86,0.55,-2.07,-0.29,-0.31,-2.93,-1.15,-2.62,-0.84,1.78,0.299579345,1.75E-05,0.000495916,0.748916629,4.36E-14,1.33E-08,0.020756568,8.09E-05,0.077500376,4.41E-14,2.23E-05,5.46E-08,2.28E-05,5.03E-14,0.075962827,0.070587949,4.36E-14,4.08E-10,4.36E-14,5.82E-08,1.53E-13,0.559831672,5.66E-05,0.001678486,1,1.26E-13,9.79E-08,0.04716516,0.000247777,0.157605806,1.77E-13,6.82E-05,2.78E-07,7.61E-05,1.92E-13,0.15365786,0.184673336,1.43E-13,4.49E-09,1.51E-13,3.28E-07,3.96E-13
TRUE,Malonic acid,C3 H4 O4,Full match,Full match,Full match,Full match,104.01104,0.962,226053.6996,4,2,90,Multiple matches found,Single match found,,51569.6348,29106.0832,49204.6543,100444.8053,1885.113043,174909.4661,67857.36869,23.91372038,54.11255581,26.364307,29.2444052,19.70095054,20.79818577,12.21120953,0.76,0.429,0.725,1.48,0.028,2.578,0.564,0.954,1.948,0.037,3.392,1.691,3.451,0.065,6.009,2.041,0.038,3.555,0.019,1.741,92.785,-0.4,-1.22,-0.46,0.57,-5.17,1.37,-0.83,-0.07,0.96,-4.77,1.76,0.76,1.79,-3.95,2.59,1.03,-4.71,1.83,-5.74,0.8,6.54,0.985360305,0.001152279,0.899499123,0.03060268,6.38E-14,3.64E-05,0.039669776,0.999895627,0.034281286,3.71E-12,0.000147376,0.076125277,1.86E-05,2.80E-10,1.53E-07,0.017227401,5.40E-12,7.28E-05,1.14E-13,0.240063699,5.16E-14,1,0.003081233,1,0.069866495,1.63E-13,0.000153109,0.086878604,1,0.073742856,1.01E-11,0.000405284,0.141710131,6.31E-05,7.49E-10,6.78E-07,0.053449117,1.26E-11,0.000332523,3.24E-13,0.472320448,1.50E-13
FALSE,Medronic Acid,C H6 O6 P2,No results,Invalid mass,Full match,No results,175.96357,0.423,1109817.407,1,2,,No matches found,No matches found,82,444314.995,245161.2559,204930.0568,152610.2373,597727.7794,289973.3814,227654.5209,3.292707422,3.654668043,3.69800217,3.891622975,68.86589517,4.027013291,3.447605401,1.952,1.077,0.9,0.67,2.626,1.274,0.552,0.461,0.343,1.345,0.653,0.836,0.622,2.438,1.183,0.745,2.917,1.415,3.917,1.9,0.485,0.96,0.11,-0.15,-0.58,1.39,0.35,-0.86,-1.12,-1.54,0.43,-0.62,-0.26,-0.68,1.29,0.24,-0.43,1.54,0.5,1.97,0.93,-1.04,0.00110359,0.995483353,0.959650022,0.055693041,3.88E-07,0.590347255,0.029459366,0.001730598,2.96E-05,0.079437526,0.180769372,0.861258529,0.071422364,3.32E-05,0.965625242,0.55349493,2.36E-06,0.347113547,7.51E-08,0.00998164,0.00025283,0.003338361,1,1,0.123648771,6.04E-07,1,0.065284243,0.004552226,8.88E-05,0.105336336,0.346566571,1,0.146476373,5.82E-05,1,1,3.88E-06,0.772556995,1.27E-07,0.027141088,0.000381214
TRUE,MES,C6 H13 N O4 S,No results,Invalid mass,Full match,No results,195.05688,0.602,718132.8021,1,35,,No matches found,No matches found,75.9,640544.0571,291054.1794,605117.2833,813952.6357,116527.2624,687546.28,566517.9073,13.02373694,10.02733907,9.130679723,12.52298471,24.3940111,10.92187195,8.140389157,1.131,0.514,1.068,1.437,0.206,1.214,0.454,0.945,1.271,0.182,1.073,2.079,2.797,0.4,2.362,1.345,0.193,1.136,0.143,0.845,5.9,0.18,-0.96,0.1,0.52,-2.28,0.28,-1.14,-0.08,0.35,-2.46,0.1,1.06,1.48,-1.32,1.24,0.43,-2.38,0.18,-2.8,-0.24,2.56,0.629406074,1.30E-06,0.921650799,0.00223722,2.24E-13,0.139413889,1.95E-06,0.998909732,0.252099654,2.77E-12,0.977835043,5.13E-06,2.33E-08,3.18E-07,3.80E-07,0.10821577,4.85E-12,0.837652259,2.11E-13,0.71352403,1.05E-12,0.998795213,4.98E-06,1,0.006152356,5.09E-13,0.316790245,7.91E-06,1,0.467495143,7.74E-12,1,1.79E-05,1.28E-07,6.49E-07,1.64E-06,0.27138048,1.13E-11,1,5.82E-13,1,2.46E-12
TRUE,Methyl-2-alpha-L-fucopyranosyl-beta-D-galactoside,C13 H24 O10,Full match,No results,Partial match,Full match,340.1371,1.873,90662.23385,1,0,,Single match found,No matches found,,138.7183754,529.9097934,585.0363892,3301.876091,270.3867646,91610.09918,17428.11398,23.57267718,55.37066889,21.50130503,35.92915281,32.53855063,13.98314417,23.77292764,0.008,0.03,0.034,0.189,0.016,5.256,3.82,4.217,23.803,1.949,660.403,1.104,6.231,0.51,172.879,5.644,0.462,156.589,0.082,27.745,338.811,-6.97,-5.04,-4.9,-2.4,-6.01,2.39,1.93,2.08,4.57,0.96,9.37,0.14,2.64,-0.97,7.43,2.5,-1.11,7.29,-3.61,4.79,8.4,5.25E-14,1.52E-12,2.41E-11,2.25E-05,2.90E-13,3.33E-06,0.01028614,0.000149531,7.07E-10,0.135559601,4.59E-14,0.524761126,6.08E-07,0.872479126,1.05E-13,2.74E-05,0.068523519,5.30E-13,6.18E-08,2.86E-09,6.23E-14,9.08E-13,1.21E-11,3.24E-10,8.52E-05,6.56E-13,1.58E-05,0.025143897,0.000444007,3.93E-09,0.177807174,5.57E-13,0.755905908,2.63E-06,1,9.56E-13,0.000127358,0.090123324,9.87E-12,1.05E-07,2.03E-08,1.75E-13
TRUE,Methyl-2-alpha-L-fucopyranosyl-beta-D-galactoside,C13 H24 O10,Full match,No results,Partial match,Full match,340.13715,1.725,426526.7298,1,0,,Single match found,No matches found,,272.7931331,713.499997,5006.757771,34906.23868,4491.00345,433678.0073,119070.3561,11.95419372,4.059315737,16.62901168,15.40576139,10.84647925,66.33531921,11.60291883,0.002,0.006,0.042,0.293,0.038,3.642,2.616,18.354,127.959,16.463,1589.769,7.017,48.923,6.294,607.818,6.972,0.897,86.619,0.129,12.424,96.566,-8.77,-7.38,-4.57,-1.77,-4.73,1.86,1.39,4.2,7,4.04,10.63,2.81,5.61,2.65,9.25,2.8,-0.16,6.44,-2.96,3.64,6.59,4.36E-14,4.87E-14,8.56E-11,0.000550913,3.80E-11,0.021048017,0.018648901,7.75E-09,6.89E-13,1.77E-08,4.45E-14,7.64E-06,5.96E-11,2.18E-05,6.03E-14,1.22E-05,0.99864686,6.14E-11,4.34E-06,8.01E-06,3.22E-11,9.01E-13,5.49E-13,9.86E-10,0.001731441,7.36E-11,0.062884199,0.042575793,4.12E-08,6.81E-12,3.66E-08,5.57E-13,2.62E-05,4.98E-10,3.88E-05,5.72E-13,5.90E-05,1,7.43E-10,6.84E-06,3.40E-05,7.02E-11
TRUE,MFCD00037215,C8 H14 N2 O5,Full match,Invalid mass,Full match,No results,218.09045,0.571,164808.9137,5,9,,No matches found,No matches found,75.6,60126.8443,41134.03831,71000.13863,102096.6343,3884.188932,137106.9104,90004.73338,33.18109223,41.49234077,18.24331274,10.45170409,49.81550022,21.57444241,34.82503124,0.668,0.457,0.789,1.134,0.043,1.523,0.684,1.181,1.698,0.065,2.28,1.726,2.482,0.094,3.333,1.438,0.055,1.931,0.038,1.343,35.299,-0.58,-1.13,-0.34,0.18,-4.53,0.61,-0.55,0.24,0.76,-3.95,1.19,0.79,1.31,-3.4,1.74,0.52,-4.19,0.95,-4.72,0.43,5.14,0.999883371,0.033195013,0.999998007,0.770628278,1.71E-09,0.106095544,0.203095037,0.999999476,0.781262384,1.26E-07,0.182769282,0.16183828,0.011110218,1.85E-05,0.000809136,0.845285201,9.98E-08,0.228020964,1.05E-08,0.90462101,1.67E-09,1,0.072371109,1,1,3.00E-09,0.261991037,0.376620681,1,1,2.49E-07,0.348269026,0.278753478,0.026489387,3.32E-05,0.002212552,1,1.80E-07,0.551455114,1.91E-08,1,3.24E-09
TRUE,MFCD00037215,C8 H14 N2 O5,Full match,Invalid mass,Full match,No results,218.09054,0.685,225848.7541,5,9,,No matches found,No matches found,75.6,544.8333108,3087.431576,1316.956463,283954.0977,5091.560717,39240.22174,27925.22466,42.7945064,76.01785073,51.91723728,8.505334431,101.9090724,73.79493418,82.13160785,0.02,0.111,0.047,10.168,0.182,1.405,5.667,2.417,521.176,9.345,72.022,0.427,91.971,1.649,12.71,215.614,3.866,29.796,0.018,0.138,7.707,-5.68,-3.18,-4.41,3.35,-2.46,0.49,2.5,1.27,9.03,3.22,6.17,-1.23,6.52,0.72,3.67,7.75,1.95,4.9,-5.8,-2.86,2.95,1.31E-05,0.001724225,0.000582722,0.017944886,0.01215979,0.986834936,0.582230691,0.80367486,4.64E-07,0.223427879,0.001007246,0.999690666,1.65E-05,0.991570313,0.051951287,7.38E-06,0.928373712,0.023039136,7.45E-05,0.023004331,0.195660226,5.43E-05,0.00453546,0.00195859,0.043426624,0.01653185,1,0.909031143,1,1.68E-06,0.285327424,0.002539099,1,5.80E-05,1,0.108850317,3.72E-05,1,0.069693386,0.000110268,0.057990085,0.253207352
TRUE,Morphinone,C17 H17 N O3,Full match,Invalid mass,Not the top hit,Full match,283.12105,3.921,230978.4704,22,34,,Single match found,No matches found,78.8,73888.05629,71756.21035,105398.5688,91316.94322,15046.89684,255084.4763,119124.9939,7.242360801,5.141440405,7.492118908,9.698944218,4.814816111,10.1434296,4.608562496,0.62,0.602,0.885,0.767,0.126,2.141,0.971,1.426,1.236,0.204,3.452,1.469,1.273,0.21,3.555,0.866,0.143,2.42,0.165,2.793,16.953,-0.69,-0.73,-0.18,-0.38,-2.98,1.1,-0.04,0.51,0.31,-2.3,1.79,0.55,0.35,-2.25,1.83,-0.21,-2.81,1.28,-2.6,1.48,4.08,1.77E-09,1.19E-09,0.100887746,1.11E-05,4.36E-14,1.66E-12,0.999990947,7.63E-06,0.012841888,4.36E-14,4.72E-14,4.94E-06,0.008030228,4.36E-14,4.67E-14,0.041959761,4.36E-14,5.24E-12,4.36E-14,1.51E-13,4.36E-14,1.28E-08,6.86E-09,0.226063282,4.70E-05,1.26E-13,3.34E-11,1,2.67E-05,0.028993346,1.77E-13,5.57E-13,1.76E-05,0.019829747,1.83E-13,4.88E-13,0.114092833,1.43E-13,8.17E-11,1.51E-13,2.09E-12,1.45E-13
FALSE,N-Feruloyltyramine,C18 H19 N O4,Full match,Invalid mass,Partial match,Full match,313.13173,3.992,122820.4958,15,8,,Single match found,No matches found,83.6,51134.327,114179.978,49782.0767,120102.9977,13552.97504,136397.5267,85457.90688,4.419264956,1.518347342,8.002845235,7.13920182,10.86573109,9.959545125,5.479798766,0.598,1.336,0.583,1.405,0.159,1.596,2.233,0.974,2.349,0.265,2.667,0.436,1.052,0.119,1.195,2.413,0.272,2.74,0.113,1.136,10.064,-0.74,0.42,-0.78,0.49,-2.66,0.67,1.16,-0.04,1.23,-1.92,1.42,-1.2,0.07,-3.07,0.26,1.27,-1.88,1.45,-3.15,0.18,3.33,1.74E-09,4.37E-05,2.95E-09,1.52E-06,4.36E-14,5.04E-08,3.04E-11,0.999957492,6.16E-12,4.67E-14,1.12E-12,4.32E-11,0.845407067,4.36E-14,0.131024856,8.54E-12,4.61E-14,1.52E-12,4.36E-14,0.761334769,4.36E-14,1.27E-08,0.000132901,2.27E-08,7.49E-06,1.26E-13,3.25E-07,2.78E-10,1,4.97E-11,1.78E-13,8.71E-12,3.80E-10,1,1.83E-13,0.252653507,9.79E-11,1.43E-13,2.54E-11,1.51E-13,1,1.45E-13
FALSE,nickel formate,C2 H2 Ni O4,No results,No results,Full match,No results,147.93087,0.433,1668943.077,1,0,,No matches found,No matches found,,45137.11087,135226.1643,38459.14264,48453.08348,1332979.966,64464.96603,134638.6969,12.84517699,7.192647845,16.70401953,21.00343294,91.91730108,18.67648973,28.37548435,0.335,1.004,0.286,0.36,9.9,0.479,2.996,0.852,1.073,29.532,1.428,0.284,0.358,9.857,0.477,1.26,34.66,1.676,27.511,1.33,0.048,-1.58,0.01,-1.81,-1.47,3.31,-1.06,1.58,-0.23,0.1,4.88,0.51,-1.81,-1.48,3.3,-1.07,0.33,5.12,0.75,4.78,0.41,-4.37,0.333510466,0.999999389,0.152758845,0.530203802,0.359314557,0.797980516,0.640922146,0.999696204,0.999944301,0.028559131,0.993859719,0.41376676,0.802869885,0.53513121,0.944027053,0.993174443,0.01236894,0.939820856,0.052125513,0.999751739,0.108573914,0.613760706,1,0.323593332,0.875537128,0.449375312,1,0.981665566,1,1,0.039606359,1,0.625822224,1,0.681588173,1,1,0.017104477,1,0.069692674,1,0.144367512
FALSE,Ornithine,C5 H12 N2 O2,Full match,Full match,Full match,Full match,132.08994,0.467,387371.4063,10,25,94,Multiple matches found,No matches found,97.6,241049.3309,464734.1303,388035.291,297392.8307,7926.657648,235547.8566,323041.6102,5.948345385,6.11437584,3.597486309,1.012067083,15.15521827,9.909603915,7.990980669,0.746,1.439,1.201,0.921,0.025,0.729,1.928,1.61,1.234,0.033,0.977,0.835,0.64,0.017,0.507,0.766,0.02,0.607,0.027,0.792,29.716,-0.42,0.52,0.26,-0.12,-5.35,-0.46,0.95,0.69,0.3,-4.93,-0.03,-0.26,-0.64,-5.87,-0.98,-0.38,-5.61,-0.72,-5.23,-0.34,4.89,0.000526492,1.71E-05,0.112227297,0.554535184,4.36E-14,0.000358809,5.57E-08,3.11E-05,0.122531173,4.36E-14,0.999999304,0.053863783,1.28E-05,4.36E-14,4.38E-08,0.016943807,4.36E-14,2.32E-05,4.36E-14,0.094466949,4.36E-14,0.001665503,5.55E-05,0.244675729,0.905174509,1.26E-13,0.00138931,2.93E-07,0.000101071,0.238173043,1.77E-13,1,0.105546846,4.51E-05,1.83E-13,2.12E-07,0.052908402,1.43E-13,0.000112282,1.51E-13,0.203208903,1.45E-13
FALSE,Orthophosphate,H3 O4 P,No results,No results,Partial match,Full match,97.97696,1.344,415570.3023,1,0,,Single match found,No matches found,,160919.2814,18944.25593,218873.7328,241623.0472,46479.3823,173179.0743,161788.8037,27.12100705,104.2288522,65.677517,55.8422194,31.3867458,59.69939151,81.34547748,0.995,0.117,1.353,1.493,0.287,1.07,0.118,1.36,1.502,0.289,1.076,11.554,12.754,2.453,9.142,1.104,0.212,0.791,0.192,0.717,3.726,-0.01,-3.09,0.44,0.58,-1.8,0.1,-3.09,0.44,0.59,-1.79,0.11,3.53,3.67,1.29,3.19,0.14,-2.24,-0.34,-2.38,-0.48,1.9,0.999426032,0.4568993,0.971866674,0.910046326,0.772092452,0.978647886,0.479894401,0.999762327,0.997033118,0.736989637,0.999875881,0.28833052,0.206316819,0.999408717,0.305974042,0.999991881,0.51727687,1,0.39892455,0.999977481,0.540662369,1,0.754741505,1,1,0.887631227,1,0.814101532,1,1,0.859525263,1,0.466729001,0.387043955,1,0.536563175,1,0.6452629,1,0.495075595,1,0.664163926
TRUE,Orthophosphate,H3 O4 P,No results,Invalid mass,Partial match,Full match,97.97699,0.873,4562846.68,1,34,,Single match found,No matches found,73.6,2267529.019,461718.415,4105107.285,3068979.139,97304.62767,1308724.114,1529769.558,18.83803834,30.56671813,9.460846311,17.95679589,3.144939128,15.62555597,29.00080952,1.482,0.302,2.683,2.006,0.064,0.856,0.204,1.81,1.353,0.043,0.577,8.891,6.647,0.211,2.834,0.748,0.024,0.319,0.032,0.426,13.45,0.57,-1.73,1.42,1,-3.97,-0.23,-2.3,0.86,0.44,-4.54,-0.79,3.15,2.73,-2.25,1.5,-0.42,-5.4,-1.65,-4.98,-1.23,3.75,0.1373816,5.02E-07,3.38E-05,0.001127234,6.53E-13,0.907758968,1.80E-07,0.075842042,0.571724201,2.79E-12,0.064486332,1.09E-09,8.03E-09,3.65E-06,0.000106537,0.86132393,1.26E-13,7.15E-05,3.80E-13,0.001233056,1.42E-10,0.291030495,2.08E-06,0.000138683,0.003286634,1.42E-12,1,8.89E-07,0.153588068,0.954187977,7.75E-12,0.129507821,7.44E-09,4.68E-08,6.79E-06,0.000322559,1,3.33E-13,0.000329726,9.95E-13,0.003706825,3.01E-10
FALSE,Orthophosphate,H3 O4 P,No results,No results,Partial match,Full match,97.97698,1.117,639442.9524,1,0,,Single match found,No matches found,,400322.7246,218262.89,417125.7248,723464.0102,46061.80693,491045.9221,439396.5587,19.17426225,65.58308987,7.983210946,31.29508353,80.06607693,32.72776938,45.34306756,0.911,0.497,0.949,1.646,0.105,1.118,0.545,1.042,1.807,0.115,1.227,1.911,3.315,0.211,2.25,1.734,0.11,1.177,0.064,0.679,10.661,-0.13,-1.01,-0.08,0.72,-3.25,0.16,-0.88,0.06,0.85,-3.12,0.29,0.93,1.73,-2.24,1.17,0.79,-3.18,0.24,-3.97,-0.56,3.41,0.999999851,0.194286098,1,0.860663943,0.000219061,1,0.369444846,0.999999854,0.9624969,0.002207305,0.999999986,0.42618622,0.07249215,0.201479579,0.407560967,0.938782328,0.002805356,1,0.000262588,0.947228422,0.002597993,1,0.353513051,1,1,0.000312759,1,0.654986466,1,1,0.003297332,1,0.642598538,0.14804304,0.276994848,0.673240642,1,0.004029057,1,0.000379381,1,0.003720203
